EVENT_PK_SEQ,CRUISE_NAME,STATION,EVENT_NUMBER,GEAR,TOW_PROTOCOL,FORMATED_EVENT_DATE,LATITUDE,LONGITUDE,REGION,PLANKTON_STRATUM,BOTTOM_DEPTH_MAX_WIRE_OUT,TAXA_ICHTHYO,TAXA_NAME,ALIQUOT,TOTAL_COUNT,ABUNDANCE,CONC_100M3,COUNT_AT_LENGTH,LENGTH,LENGTH_ABUNDANCE,LENGTH_CONC_100M3
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,1,5,5.85,0.29
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,1,5.5,5.85,0.29
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,1,5.8,5.85,0.29
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,4,6,23.4,1.16
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,1,6.2,5.85,0.29
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,1,7,5.85,0.29
70264,GU1608,140,145,6B3I,STD,6/9/16 1:44,43.245,-68.1717,GOM,42,206,170560200,Sebastes,1,10,58.5,2.91,1,8,5.85,0.29
70265,GU1608,141,146,6B3I,STD,6/9/16 5:05,43.0183,-67.705,GOM,42,175,100000014,No larvae caught,1,0,0,,0,0,0,
70266,GU1608,142,148,6B3I,STD,6/9/16 8:47,42.74,-67.4133,GOM,382,207,121140200,Cyclothone,1,1,2.29,0.11,1,19.3,2.29,0.11
70266,GU1608,142,148,6B3I,STD,6/9/16 8:47,42.74,-67.4133,GOM,382,207,170560200,Sebastes,1,1,2.29,0.11,1,4.1,2.29,0.11
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,2,4.6,11.5,0.54
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,1,4.7,5.75,0.27
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,1,5.3,5.75,0.27
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,1,5.8,5.75,0.27
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,1,6,5.75,0.27
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,1,6.7,5.75,0.27
70267,GU1608,143,149,6B3I,STD,6/9/16 12:40,42.3267,-67.7467,GOM,382,220,170560200,Sebastes,1,8,46,2.17,1,7.1,5.75,0.27
70268,GU1608,144,150,6B3I,STD,6/9/16 15:36,42.325,-67.2417,GOM,39,295,170560200,Sebastes,1,2,11.98,0.59,1,4.9,5.99,0.3
70268,GU1608,144,150,6B3I,STD,6/9/16 15:36,42.325,-67.2417,GOM,39,295,170560200,Sebastes,1,2,11.98,0.59,1,5,5.99,0.3
70269,GU1608,145,152,6B3I,STD,6/9/16 17:44,42.37,-67.04,GOM,39,337,100000014,No larvae caught,1,0,0,,0,0,0,
70270,GU1608,146,154,6B3I,STD,6/9/16 20:19,42.4967,-66.8333,GOM,39,291,170560200,Sebastes,1,1,4.28,0.21,1,4.7,4.28,0.21
70271,GU1608,147,155,6B3I,STD,6/9/16 23:39,42.8217,-67.0733,GOM,42,206,100000014,No larvae caught,1,0,0,,0,0,0,
70272,GU1608,148,156,6B3I,STD,6/10/16 2:10,42.7483,-66.6683,GOM,47,169,100000014,No larvae caught,1,0,0,,0,0,0,
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170560200,Sebastes,1,3,12.57,2.24,1,5,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170560200,Sebastes,1,3,12.57,2.24,1,5.4,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170560200,Sebastes,1,3,12.57,2.24,1,5.5,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170580500,Liparis,1,3,12.57,2.24,1,3.1,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170580500,Liparis,1,3,12.57,2.24,1,4.1,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170580500,Liparis,1,3,12.57,2.24,1,7,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,170630100,Ammodytes,1,1,4.19,0.75,1,36.2,4.19,0.75
70273,GU1608,149,157,6B3I,STD,6/10/16 4:52,42.7483,-66.2533,GOM,47,63,183020101,Pseudopleuronectes americanus,1,1,4.19,0.75,1,2,4.19,0.75
70274,GU1608,150,158,6B3I,STD,6/10/16 8:55,42.8267,-65.4117,GOM,47,131,170650000,Stichaeidae,1,1,3.25,0.26,1,5.5,3.25,0.26
70274,GU1608,150,158,6B3I,STD,6/10/16 8:55,42.8267,-65.4117,GOM,47,131,170560200,Sebastes,1,3,9.75,0.77,1,5.7,3.25,0.26
70274,GU1608,150,158,6B3I,STD,6/10/16 8:55,42.8267,-65.4117,GOM,47,131,170560200,Sebastes,1,3,9.75,0.77,1,6,3.25,0.26
70274,GU1608,150,158,6B3I,STD,6/10/16 8:55,42.8267,-65.4117,GOM,47,131,170560200,Sebastes,1,3,9.75,0.77,1,6.1,3.25,0.26
70275,GU1608,152,160,6B3I,STD,6/10/16 19:51,43.745,-66.8333,GOM,43,170,170580500,Liparis,1,1,3.75,0.23,1,5.6,3.75,0.23
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,170650000,Stichaeidae,1,4,9.6,1.02,1,5.6,2.4,0.26
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,170650000,Stichaeidae,1,4,9.6,1.02,1,5.7,2.4,0.26
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,170650000,Stichaeidae,1,4,9.6,1.02,1,6.2,2.4,0.26
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,170650000,Stichaeidae,1,4,9.6,1.02,1,6.8,2.4,0.26
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,183020101,Pseudopleuronectes americanus,1,2,4.8,0.51,1,2.9,2.4,0.26
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,183020101,Pseudopleuronectes americanus,1,2,4.8,0.51,1,3.2,2.4,0.26
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,148010201,Enchelyopus cimbrius,1,2,4.8,0.51,2,2,4.8,0.51
70276,GU1608,153,161,6B3I,STD,6/10/16 21:40,43.8017,-66.5717,GOM,44,98,148010701,Brosme brosme,1,1,2.4,0.26,1,3.9,2.4,0.26
70277,GU1608,154,162,6B3I,STD,6/11/16 0:04,43.995,-66.9233,GOM,43,164,170600500,Myoxocephalus,1,1,6.43,0.4,1,3.5,6.43,0.4
70278,GU1608,155,163,6B3I,STD,6/11/16 2:19,44.24,-66.7617,GOM,46,183,100000014,No larvae caught,1,0,0,,0,0,0,
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,148010201,Enchelyopus cimbrius,1,2,9.36,1.03,1,1.8,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,148010201,Enchelyopus cimbrius,1,2,9.36,1.03,1,3,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,170640100,Pholis,1,1,4.68,0.51,1,25,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,170650000,Stichaeidae,1,5,23.4,2.57,1,6.3,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,170650000,Stichaeidae,1,5,23.4,2.57,1,6.4,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,170650000,Stichaeidae,1,5,23.4,2.57,1,6.8,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,170650000,Stichaeidae,1,5,23.4,2.57,1,7,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,170650000,Stichaeidae,1,5,23.4,2.57,1,8,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,183021301,Glyptocephalus cynoglossus,1,1,4.68,0.51,1,3.5,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,183020201,Hippoglossoides platessoides,1,1,4.68,0.51,1,4,4.68,0.51
70279,GU1608,156,164,6B3I,STD,6/11/16 5:11,44.465,-67.2217,,482,98,183020101,Pseudopleuronectes americanus,1,1,4.68,0.51,1,3,4.68,0.51
70280,GU1608,157,166,6B3I,STD,6/11/16 7:19,44.3233,-67.4167,GOM,41,119,100000014,No larvae caught,1,0,0,,0,0,0,
70281,GU1608,158,167,6B3I,STD,6/11/16 9:08,44.1933,-67.7,GOM,41,178,148010201,Enchelyopus cimbrius,1,1,3.6,0.21,1,2.1,3.6,0.21
70282,GU1608,159,169,6B3I,STD,6/11/16 13:50,43.655,-67.495,GOM,42,226,100000014,No larvae caught,1,0,0,,0,0,0,
70283,GU1608,160,171,6B3I,OT,6/11/16 16:42,43.395,-67.6883,GOM,42,247,170560200,Sebastes,1,4,27.84,1.38,3,5,20.88,1.03
70283,GU1608,160,171,6B3I,OT,6/11/16 16:42,43.395,-67.6883,GOM,42,247,170560200,Sebastes,1,4,27.84,1.38,1,5.2,6.96,0.34
70283,GU1608,160,171,6B3I,OT,6/11/16 16:42,43.395,-67.6883,GOM,42,247,148010401,Melanogrammus aeglefinus,1,1,6.96,0.34,1,12.8,6.96,0.34
70284,GU1608,161,173,6B3I,STD,6/11/16 18:50,43.5033,-67.88,GOM,42,247,170560200,Sebastes,1,2,11.06,0.55,1,8.7,5.53,0.28
70284,GU1608,161,173,6B3I,STD,6/11/16 18:50,43.5033,-67.88,GOM,42,247,170560200,Sebastes,1,2,11.06,0.55,1,8.8,5.53,0.28
70285,GU1608,162,175,6B3I,STD,6/11/16 23:15,43.66,-68.5817,GOM,41,164,100000014,No larvae caught,1,0,0,,0,0,0,
70286,GU1608,163,176,6B3I,STD,6/12/16 0:33,43.7767,-68.65,GOM,41,105,100000014,No larvae caught,1,0,0,,0,0,0,
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170650000,Stichaeidae,1,8,38.24,5.8,1,5.4,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170650000,Stichaeidae,1,8,38.24,5.8,2,6.2,9.56,1.45
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170650000,Stichaeidae,1,8,38.24,5.8,1,6.5,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170650000,Stichaeidae,1,8,38.24,5.8,1,6.8,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170650000,Stichaeidae,1,8,38.24,5.8,2,7.2,9.56,1.45
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170650000,Stichaeidae,1,8,38.24,5.8,1,8,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,183020201,Hippoglossoides platessoides,1,1,4.78,0.72,1,3.2,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170280000,Labridae,1,1,4.78,0.72,,,,
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,148010201,Enchelyopus cimbrius,1,7,33.46,5.07,1,1.7,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,148010201,Enchelyopus cimbrius,1,7,33.46,5.07,1,1.9,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,148010201,Enchelyopus cimbrius,1,7,33.46,5.07,2,2,9.56,1.45
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,148010201,Enchelyopus cimbrius,1,7,33.46,5.07,2,2.2,9.56,1.45
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,148010201,Enchelyopus cimbrius,1,7,33.46,5.07,1,2.8,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170580500,Liparis,1,2,9.56,1.45,1,3,4.78,0.72
70287,GU1608,164,178,6B3I,STD,6/12/16 3:11,43.8283,-69.07,GOM,45,72,170580500,Liparis,1,2,9.56,1.45,1,7,4.78,0.72
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170580500,Liparis,1,1,4.49,0.55,1,6,4.49,0.55
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170650000,Stichaeidae,1,9,40.41,4.99,3,6,13.47,1.66
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170650000,Stichaeidae,1,9,40.41,4.99,1,6.4,4.49,0.55
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170650000,Stichaeidae,1,9,40.41,4.99,1,6.8,4.49,0.55
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170650000,Stichaeidae,1,9,40.41,4.99,2,7,8.98,1.11
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170650000,Stichaeidae,1,9,40.41,4.99,1,7.8,4.49,0.55
70288,GU1608,166,180,6B3I,STD,6/12/16 9:22,43.4183,-70.2433,GOM,40,85,170650000,Stichaeidae,1,9,40.41,4.99,1,8.5,4.49,0.55
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,170280000,Labridae,1,1,5.03,0.5,,,,
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,170280101,Tautogolabrus adspersus,1,7,35.21,3.52,1,1.4,35.21,3.52
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,148010201,Enchelyopus cimbrius,1,2,10.06,1.01,1,1.8,5.03,0.5
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,148010201,Enchelyopus cimbrius,1,2,10.06,1.01,1,5.4,5.03,0.5
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,170560200,Sebastes,1,4,20.12,2.01,1,6.2,5.03,0.5
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,170560200,Sebastes,1,4,20.12,2.01,1,8.2,5.03,0.5
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,170560200,Sebastes,1,4,20.12,2.01,1,8.5,5.03,0.5
70289,GU1608,168,182,6B3I,STD,6/12/16 12:58,42.9917,-70.42,GOM,40,105,170560200,Sebastes,1,4,20.12,2.01,1,9,5.03,0.5
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170560200,Sebastes,1,7,40.81,3.64,2,6.5,11.66,1.04
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170560200,Sebastes,1,7,40.81,3.64,4,7,23.32,2.08
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170560200,Sebastes,1,7,40.81,3.64,1,9,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,148010201,Enchelyopus cimbrius,1,1,5.83,0.52,1,1.2,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170280000,Labridae,1,6,34.98,3.12,1,1,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170280000,Labridae,1,6,34.98,3.12,1,1.2,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170280000,Labridae,1,6,34.98,3.12,1,1.4,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170280000,Labridae,1,6,34.98,3.12,1,1.5,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170280000,Labridae,1,6,34.98,3.12,1,2,5.83,0.52
70290,GU1608,169,184,6B3I,STD,6/12/16 14:17,43.0767,-70.335,GOM,36,119,170280000,Labridae,1,6,34.98,3.12,1,2.2,5.83,0.52
70291,GU1608,170,185,6B3I,STD,6/12/16 15:28,43.1583,-70.1617,GOM,36,147,170560200,Sebastes,1,2,13.74,0.97,1,5.4,6.87,0.48
70291,GU1608,170,185,6B3I,STD,6/12/16 15:28,43.1583,-70.1617,GOM,36,147,170560200,Sebastes,1,2,13.74,0.97,1,7,6.87,0.48
70291,GU1608,170,185,6B3I,STD,6/12/16 15:28,43.1583,-70.1617,GOM,36,147,170280101,Tautogolabrus adspersus,1,9,61.83,4.36,1,1.9,20.61,1.45
70291,GU1608,170,185,6B3I,STD,6/12/16 15:28,43.1583,-70.1617,GOM,36,147,170280101,Tautogolabrus adspersus,1,9,61.83,4.36,1,2.2,20.61,1.45
70291,GU1608,170,185,6B3I,STD,6/12/16 15:28,43.1583,-70.1617,GOM,36,147,170280101,Tautogolabrus adspersus,1,9,61.83,4.36,1,2.5,20.61,1.45
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,148010201,Enchelyopus cimbrius,1,3,14.61,0.93,1,1.6,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,148010201,Enchelyopus cimbrius,1,3,14.61,0.93,1,1.7,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,148010201,Enchelyopus cimbrius,1,3,14.61,0.93,1,2.1,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,5.2,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,5.3,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,5.7,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,6,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,2,6.7,9.74,0.62
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,6.9,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,7.2,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,7.3,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,7.4,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,8,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,9.5,4.87,0.31
70292,GU1608,171,186,6B3I,STD,6/12/16 17:08,43.325,-69.9933,GOM,36,162,170560200,Sebastes,1,13,63.31,4.03,1,10.1,4.87,0.31
70293,GU1608,172,187,6B3I,STD,6/12/16 18:14,43.2383,-70,GOM,36,112,170560200,Sebastes,1,2,9.76,0.9,1,6,4.88,0.45
70293,GU1608,172,187,6B3I,STD,6/12/16 18:14,43.2383,-70,GOM,36,112,170560200,Sebastes,1,2,9.76,0.9,1,6.3,4.88,0.45
70293,GU1608,172,187,6B3I,STD,6/12/16 18:14,43.2383,-70,GOM,36,112,148010201,Enchelyopus cimbrius,1,1,4.88,0.45,1,1.9,4.88,0.45
70294,GU1608,173,188,6B3I,STD,6/12/16 19:35,43.075,-70.085,GOM,36,100,170560200,Sebastes,1,2,10.1,1.06,1,6,5.05,0.53
70294,GU1608,173,188,6B3I,STD,6/12/16 19:35,43.075,-70.085,GOM,36,100,170560200,Sebastes,1,2,10.1,1.06,1,7,5.05,0.53
70294,GU1608,173,188,6B3I,STD,6/12/16 19:35,43.075,-70.085,GOM,36,100,148010201,Enchelyopus cimbrius,1,1,5.05,0.53,1,1.5,5.05,0.53
70295,GU1608,174,189,6B3I,STD,6/12/16 21:27,42.8283,-70.005,GOM,36,179,170560200,Sebastes,1,4,17.56,1.01,1,5,4.39,0.25
70295,GU1608,174,189,6B3I,STD,6/12/16 21:27,42.8283,-70.005,GOM,36,179,170560200,Sebastes,1,4,17.56,1.01,1,6.2,4.39,0.25
70295,GU1608,174,189,6B3I,STD,6/12/16 21:27,42.8283,-70.005,GOM,36,179,170560200,Sebastes,1,4,17.56,1.01,1,7.2,4.39,0.25
70295,GU1608,174,189,6B3I,STD,6/12/16 21:27,42.8283,-70.005,GOM,36,179,170560200,Sebastes,1,4,17.56,1.01,1,9.4,4.39,0.25
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,170560200,Sebastes,1,5,13.95,1.4,1,6.5,2.79,0.28
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,170560200,Sebastes,1,5,13.95,1.4,2,7,5.58,0.56
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,170560200,Sebastes,1,5,13.95,1.4,1,8.5,2.79,0.28
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,170560200,Sebastes,1,5,13.95,1.4,1,9.5,2.79,0.28
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,183020301,Limanda ferruginea,1,1,2.79,0.28,,,,
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,170650000,Stichaeidae,1,1,2.79,0.28,1,6,2.79,0.28
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,148041400,Merluccius,1,1,2.79,0.28,,,,
70296,GU1608,175,190,6B3I,STD,6/12/16 22:41,42.8267,-70.1617,GOM,36,107,170280101,Tautogolabrus adspersus,1,1,2.79,0.28,1,2.1,2.79,0.28
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170560200,Sebastes,1,1,4.99,0.31,1,9,4.99,0.31
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170282601,Tautoga onitis,1,2,9.98,0.62,2,2,9.98,0.62
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280101,Tautogolabrus adspersus,1,7,34.93,2.15,1,1.8,5.82,0.36
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280101,Tautogolabrus adspersus,1,7,34.93,2.15,1,1.9,5.82,0.36
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280101,Tautogolabrus adspersus,1,7,34.93,2.15,1,2.1,5.82,0.36
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280101,Tautogolabrus adspersus,1,7,34.93,2.15,1,2.2,5.82,0.36
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280101,Tautogolabrus adspersus,1,7,34.93,2.15,1,2.3,5.82,0.36
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280101,Tautogolabrus adspersus,1,7,34.93,2.15,1,2.4,5.82,0.36
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,132040000,Evermannellidae,1,1,4.99,0.31,1,2.6,4.99,0.31
70297,GU1608,176,191,6B3I,STD,6/13/16 0:04,42.9017,-70.3267,GOM,36,167,170280000,Labridae,1,1,4.99,0.31,1,2.1,4.99,0.31
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,1,1.5,3.13,0.8
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,2,1.6,6.26,1.61
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,7,1.7,21.91,5.62
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,6,1.8,18.78,4.82
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,7,1.9,21.91,5.62
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,4,2,12.52,3.21
70298,GU1608,177,192,6B3I,STD,6/13/16 2:20,42.74,-70.6517,GOM,35,45,148010201,Enchelyopus cimbrius,1,48,150.24,38.54,6,2.1,18.78,4.82
